word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
hand-drawn,hand-drawn,hand-drawn,,hand-drawn,hand-drawn,lemma_group,hand-drawn,,hand-drawn,trade_crafting,,"created or made by hand, especially in the context of art or craftsmanship",,crafted;drawn,machine-made;mass-produced,,2,2,1,ItemSparse,hand-drawn:2,28.0986,0.8,False,
hand-lobb,hand-lobb,hand-lobb,,hand-lobb,hand-lobb,lemma_group,hand-lobbed,hand-lobbed,hand-lobbed,war_conflict,,"thrown or launched by hand, especially in the context of projectiles or explosives",,lobbed;projectile,automated;machine-launched,,2,2,1,ItemSparse,hand-lobbed:2,28.0986,0.7,True,low_confidence
head-like,head-like,head-like,,head-like,head-like,lemma_group,head-like,,head-like,nature_druid_emerald,,"resembling or having the characteristics of a head, possibly in a symbolic or metaphorical sense",,like;resembling,non-head-like;uncharacteristic,,2,2,1,ItemSparse,head-like:2,28.0986,0.5,True,low_confidence
head-on,head-on,head-on,,head-on,head-on,lemma_group,head-on,,head-on,war_conflict,,"direct, frontal attack or confrontation",,direct;frontal,circumvent;indirect,,2,2,2,BroadcastText;ItemSparse,head-on:2,30.0986,0.7,True,low_confidence
heat-resistant,heat-resistant,heat-resistant,,heat-resistant,heat-resistant,lemma_group,heat-resistant,,heat-resistant,corruption_defilement_curse,,resistant to heat,,,,,2,2,1,ItemSparse,heat-resistant:2,28.0986,0.8,False,
heavily-mutate,heavily-mutate,heavily-mutate,,heavily-mutate,heavily-mutate,lemma_group,heavily-mutated,heavily-mutated,heavily-mutated,corruption_defilement_curse,,greatly changed or altered,,,,,2,2,1,JournalEncounterSection,heavily-mutated:2,28.0986,0.8,False,
hee-hee,hee-hee,hee-hee,,hee-hee,hee-hee,lemma_group,hee-hee,,hee-hee,emotion_morality,,a laugh or expression of amusement,,,,,2,2,1,ItemSparse,hee-hee:2,28.0986,0.6,True,low_confidence
high-value,high-value,high-value,,high-value,high-value,lemma_group,high-value,,high-value,trade_crafting,,of great importance or worth,,,,,2,2,1,ItemSparse,high-value:2,28.0986,0.8,False,
highest-rank,highest-rank,highest-rank,,highest-rank,highest-rank,lemma_group,highest-ranking,highest-ranking,highest-ranking,nobility_titles_power,,holding the highest position or rank,,,,,2,2,1,JournalEncounter,highest-ranking:2,28.0986,0.8,False,
highly-volatile,highly-volatile,highly-volatile,,highly-volatile,highly-volatile,lemma_group,highly-volatile,,highly-volatile,corruption_defilement_curse,,likely to change or explode suddenly,,,,,2,2,1,ItemSparse,highly-volatile:2,28.0986,0.8,False,
hyper-injection,hyper-injection,hyper-injection,,hyper-injection,hyper-injection,lemma_group,hyper-injection,,hyper-injection,corruption_defilement_curse,,a sudden or extreme injection of energy,,,,,2,2,1,ItemSparse,hyper-injection:2,28.0986,0.8,False,
ice-rim,ice-rim,ice-rim,,ice-rim,ice-rim,lemma_group,ice-rimed,ice-rimed,ice-rimed,death_mourning,,covered in ice or frost,,,,,2,2,1,JournalEncounterSection,ice-rimed:2,28.0986,0.8,False,
in-between,in-between,in-between,,in-between,in-between,lemma_group,in-between,,in-between,travel_places,,"located, situated between two places or things",,between;situated,beyond;outside,,2,2,2,BroadcastText;ItemSparse,in-between:2,30.0986,0.8,False,
it's--it,it's--it,it's--it,,it's--it,it's--it,lemma_group,it's--it,,it's--it,emotion_morality,,an expression of uncertainty or hesitation,,,,,2,2,1,BroadcastText,it's--it:2,28.0986,0.6,True,low_confidence
jet-black,jet-black,jet-black,,jet-black,jet-black,lemma_group,jet-black,,jet-black,forge_weapons_armor,,completely black and shiny,,,,,2,2,1,ItemSparse,jet-black:2,28.0986,0.8,False,
keg-leg,keg-leg,keg-leg,,keg-leg,keg-leg,lemma_group,keg-leg,,keg-leg,family_relationships,,a person or thing that is associated with a keg or barrel,,,,,2,2,1,ItemSparse,keg-leg:2,28.0986,0.6,True,low_confidence
knick-knack,knick-knack,knick-knack,,knick-knack,knick-knack,lemma_group,knick-knacks,knick-knacks,knick-knacks,trade_crafting,,"small, unnecessary items or trinkets",,,,,2,2,1,ItemSparse,knick-knacks:2,28.0986,0.8,False,
kray-tan,kray-tan,kray-tan,,kray-tan,kray-tan,lemma_group,kray-tan,,kray-tan,nobility_titles_power,,a person or title associated with strength and leadership,,,,,2,2,1,ItemSparse,kray-tan:2,28.0986,0.6,True,low_confidence
left-hand,left-hand,left-hand,,left-hand,left-hand,lemma_group,left-handed,left-handed,left-handed,family_relationships,,associated with or characteristic of the left hand,,,,,2,2,1,ItemSparse,left-handed:2,28.0986,0.8,False,
lineage,lineage,lineage,,lineage,lineage,lemma_group,lineage,,,family_relationships,,"a line of descent or ancestry, often used to describe a noble or aristocratic family",,ancestry;descent;noble,common;ordinary,,2,2,2,BroadcastText;JournalEncounterSection,lineage:2,35.0986,0.8,False,
lok-narash,lok-narash,lok-narash,,lok-narash,lok-narash,lemma_group,lok-narash,,lok-narash,war_conflict,,a battle cry or call to arms associated with the Frostwolves,,,,,2,2,1,BroadcastText,lok-narash:2,28.0986,0.6,True,low_confidence
low-born,low-born,low-born,,low-born,low-born,lemma_group,low-born,,low-born,family_relationships,,of low social status or birth,,,,,2,2,1,ItemSparse,low-born:2,28.0986,0.8,False,
low-pressure,low-pressure,low-pressure,,low-pressure,low-pressure,lemma_group,low-pressure,,low-pressure,corruption_defilement_curse,,having a low level of pressure or force,,,,,2,2,1,ItemSparse,low-pressure:2,28.0986,0.8,False,
low-rank,low-rank,low-rank,,low-rank,low-rank,lemma_group,low-ranking,low-ranking,low-ranking,nobility_titles_power,,holding a low position or rank,,,,,2,2,1,ItemSparse,low-ranking:2,28.0986,0.8,False,
man-at-arm,man-at-arm,man-at-arm,,man-at-arm,man-at-arm,lemma_group,man-at-arms,man-at-arms,man-at-arms,war_conflict,,a person or thing associated with military service or combat,,,,,2,2,1,JournalEncounterSection,man-at-arms:2,28.0986,0.8,False,
mecha-byte,mecha-byte,mecha-byte,,mecha-byte,mecha-byte,lemma_group,mecha-bytes,mecha-bytes,mecha-bytes,goblin_engineering_alchemy,,a unit of measurement or quantity associated with mechanical systems,,,,,2,2,1,ItemSparse,mecha-bytes:2,28.0986,0.6,True,low_confidence
mecha-mogul,mecha-mogul,mecha-mogul,,mecha-mogul,mecha-mogul,lemma_group,mecha-mogul,,mecha-mogul,goblin_engineering_alchemy,,a person or thing associated with mechanical systems or innovation,,,,,2,2,1,ItemSparse,mecha-mogul:2,28.0986,0.8,False,
mist-hopper,mist-hopper,mist-hopper,,mist-hopper,mist-hopper,lemma_group,mist-hopper,,mist-hopper,travel_places,,a person or thing associated with movement or travel through misty or foggy conditions,,,,,2,2,1,ItemSparse,mist-hopper:2,28.0986,0.8,False,
moon-bless,moon-bless,moon-bless,,moon-bless,moon-bless,lemma_group,moon-blessed,moon-blessed,moon-blessed,holy / hallow / hallowed / sacred / consecrated,,blessed or favored by the moon,,,,,2,2,1,ItemSparse,moon-blessed:2,28.0986,0.8,False,
mounts-in-train,mounts-in-train,mounts-in-train,,mounts-in-train,mounts-in-train,lemma_group,mounts-in-training,mounts-in-training,mounts-in-training,death_mourning,,young animals being trained for riding or combat,,animal;riding;train,,,2,2,1,ItemSparse,mounts-in-training:2,28.0986,0.8,False,
multi-head,multi-head,multi-head,,multi-head,multi-head,lemma_group,multi-headed,multi-headed,multi-headed,dragons_draconic,,"having, consisting of multiple heads or parts",,many-headed;multiple,one-headed;single,,2,2,2,JournalEncounter;JournalEncounterSection,multi-headed:2,30.0986,0.7,True,low_confidence
multi-legg,multi-legg,multi-legg,,multi-legg,multi-legg,lemma_group,multi-legged,multi-legged,multi-legged,nature_druid_emerald,,"having many legs, often used to describe insects or arachnids",,arachnid;insect;leg,,,2,2,1,ItemSparse,multi-legged:2,28.0986,0.9,False,
necessary--to,necessary--to,necessary--to,,necessary--to,necessary--to,lemma_group,necessary--to,,necessary--to,law_oath_crime,,required or essential for something to happen or be done,,essential;need;requirement,,,2,2,1,JournalEncounter,necessary--to:2,28.0986,0.7,True,low_confidence
newly-forg,newly-forg,newly-forg,,newly-forg,newly-forg,lemma_group,newly-forged,newly-forged,newly-forged,forge_weapons_armor,,"recently made or created, often using fire or heat",,created;forged;made,,,2,2,1,ItemSparse,newly-forged:2,28.0986,0.8,False,
nexus-king,nexus-king,nexus-king,,nexus-king,nexus-king,lemma_group,nexus-kings,nexus-kings,nexus-kings,nobility_titles_power,,"rulers or leaders of a group or organization, often with great power or influence",,king;leader;ruler,,,2,2,1,ItemSparse,nexus-kings:2,28.0986,0.9,False,
nicely-shap,nicely-shap,nicely-shap,,nicely-shap,nicely-shap,lemma_group,nicely-shaped,nicely-shaped,nicely-shaped,trade_crafting,,"having a pleasing or attractive shape, often used to describe objects or items",,attractive;form;shape,,,2,2,1,ItemSparse,nicely-shaped:2,28.0986,0.7,True,low_confidence
ninety-nine,ninety-nine,ninety-nine,,ninety-nine,ninety-nine,lemma_group,ninety-nine,,ninety-nine,trade_crafting,,"the number ninety-nine, often used to describe quantities or amounts",,amount;number;quantity,,,2,2,1,BroadcastText,ninety-nine:2,28.0986,0.6,True,low_confidence
no--no,no--no,no--no,,no--no,no--no,lemma_group,no--no,,no--no,emotion_morality,,"a refusal or denial, often used to express disagreement or opposition",,deny;disagree;refuse,,,2,2,1,BroadcastText,no--no:2,28.0986,0.8,False,
non-alcoholic,non-alcoholic,non-alcoholic,,non-alcoholic,non-alcoholic,lemma_group,non-alcoholic,,non-alcoholic,trade_crafting,,"not containing or producing alcohol, often used to describe drinks or beverages",,alcohol;beverage;drink,,,2,2,1,ItemSparse,non-alcoholic:2,28.0986,0.9,False,
non-boss,non-boss,non-boss,,non-boss,non-boss,lemma_group,non-boss,,non-boss,war_conflict,,"not a leader or commander, often used to describe enemies or opponents",,boss;enemy;leader,,,2,2,1,JournalEncounterSection,non-boss:2,28.0986,0.8,False,
non-perishable,non-perishable,non-perishable,,non-perishable,non-perishable,lemma_group,non-perishable;non-perishables,non-perishables,non-perishable;non-perishables,trade_crafting,,not perishable,,family;perishable;words,,,2,2,1,ItemSparse,non-perishable:1;non-perishables:1,27.6931,0.4,True,low_confidence
non-troll,non-troll,non-troll,,non-troll,non-troll,lemma_group,non-trolls,non-trolls,non-trolls,death_undead_crypt,,"not trolls, often used to describe other types of creatures or beings",,being;creature;troll,,,2,2,1,ItemSparse,non-trolls:2,28.0986,0.7,True,low_confidence
off-balance,off-balance,off-balance,,off-balance,off-balance,lemma_group,off-balance,,off-balance,death_mourning,,"unstable, precarious, or out of balance",,precarious;unbalanced,balanced;stable,,2,2,2,ItemSparse;JournalEncounterSection,off-balance:2,30.0986,0.8,False,
off-line,off-line,off-line,,off-line,off-line,lemma_group,off-line,,off-line,travel_places,,"not connected or online, often used to describe computers or devices",,computer;device;online,,,2,2,1,JournalEncounterSection,off-line:2,28.0986,0.9,False,
once-great,once-great,once-great,,once-great,once-great,lemma_group,once-great,,once-great,ancient_ruins_memory,,"former, past greatness or glory",,former;great,small;unimportant,,2,2,2,BroadcastText;ItemSparse,once-great:2,30.0986,0.7,True,low_confidence
once-powerful,once-powerful,once-powerful,,once-powerful,once-powerful,lemma_group,once-powerful,,once-powerful,ancient_ruins_memory,,"having been powerful in the past, often used to describe people or things",,past;person;power,,,2,2,1,BroadcastText,once-powerful:2,28.0986,0.8,False,
once-valuable,once-valuable,once-valuable,,once-valuable,once-valuable,lemma_group,once-valuable,,once-valuable,ancient_ruins_memory,,"having been valuable in the past, often used to describe objects or items",,object;past;value,,,2,2,1,ItemSparse,once-valuable:2,28.0986,0.7,True,low_confidence
one-time,one-time,one-time,,one-time,one-time,lemma_group,one-time,,one-time,travel_places,,"single, solitary event or occurrence",,single;solitary,frequent;repeated,,2,2,2,ItemSparse;JournalEncounter,one-time:2,30.0986,0.8,False,
other-worldly,other-worldly,other-worldly,,other-worldly,other-worldly,lemma_group,other-worldly,,other-worldly,void_old_gods_cosmic_horror,,"being or seeming to be from another world, often used to describe strange or supernatural things",,strange;supernatural;world,,,2,2,1,ItemSparse,other-worldly:2,28.0986,0.9,False,
over-engineer,over-engineer,over-engineer,,over-engineer,over-engineer,lemma_group,over-engineered,over-engineered,over-engineered,titan_order_machinery,,"being or seeming to be over-designed or overly complex, often used to describe machines or devices",,device;engineer;machine,,,2,2,1,ItemSparse,over-engineered:2,28.0986,0.8,False,
piou,piou,piou,,piou,piou,lemma_group,pious,pious,,ritual_religion,,having or showing a strong sense of devotion to a deity or higher power,,deity;devotion;higher power,blasphemous;irreverent,,2,2,2,BroadcastText;ItemNameDescription,pious:2,35.0986,0.9,False,
plain-look,plain-look,plain-look,,plain-look,plain-look,lemma_group,plain-looking,plain-looking,plain-looking,trade_crafting,,"having a simple or unattractive shape, often used to describe objects or items",,form;shape;unattractive,,,2,2,1,ItemSparse,plain-looking:2,28.0986,0.7,True,low_confidence
plant-like,plant-like,plant-like,,plant-like,plant-like,lemma_group,plant-like,,plant-like,nature_druid_emerald,,"resembling or similar to plants, often used to describe objects or creatures",,creature;object;plant,,,2,2,1,ItemSparse,plant-like:2,28.0986,0.9,False,
poison-drench,poison-drench,poison-drench,,poison-drench,poison-drench,lemma_group,poison-drenched,poison-drenched,poison-drenched,corruption_defilement_curse,,"covered or saturated with poison, often used to describe objects or substances",,object;poison;substance,,,2,2,1,JournalEncounterSection,poison-drenched:2,28.0986,0.8,False,
poison-soak,poison-soak,poison-soak,,poison-soak,poison-soak,lemma_group,poison-soaked,poison-soaked,poison-soaked,corruption_defilement_curse,,"covered or saturated with poison, often used to describe objects or substances",,object;poison;substance,,,2,2,1,JournalEncounterSection,poison-soaked:2,28.0986,0.7,True,low_confidence
power-source,power-source,power-source,,power-source,power-source,lemma_group,power-source,,power-source,titan_order_machinery,,"a source or origin of power, often used to describe machines or devices",,device;machine;power,,,2,2,1,ItemSparse,power-source:2,28.0986,0.9,False,
pre-cage,pre-cage,pre-cage,,pre-cage,pre-cage,lemma_group,pre-cage,,pre-cage,ancient_ruins_memory,,"existing or occurring before a cage or enclosure, often used to describe people or things",,cage;person;thing,,,2,2,1,ItemSparse,pre-cage:2,28.0986,0.8,False,
proto-whelp,proto-whelp,proto-whelp,,proto-whelp,proto-whelp,lemma_group,proto-whelp,,proto-whelp,dragons_draconic,,"a young or immature dragon, often used to describe creatures or beings",,being;creature;dragon,,,2,2,1,ItemSparse,proto-whelp:2,28.0986,0.9,False,
pump-action,pump-action,pump-action,,pump-action,pump-action,lemma_group,pump-action,,pump-action,forge_weapons_armor,,"a type of mechanism or device that uses a pump to operate, often used to describe machines or tools",,device;machine;tool,,,2,2,1,ItemSparse,pump-action:2,28.0986,0.8,False,
razor-edg,razor-edg,razor-edg,,razor-edg,razor-edg,lemma_group,razor-edged,razor-edged,razor-edged,forge_weapons_armor,,"having a sharp or cutting edge, often used to describe objects or blades",,blade;edge;object,,,2,2,1,ItemSparse,razor-edged:2,28.0986,0.9,False,
re-energize,re-energize,re-energize,,re-energize,re-energize,lemma_group,re-energize,,re-energize,corruption_defilement_curse,,to give energy again,,energy;power;revive,drain;exhaust;weaken,,2,2,1,JournalEncounterSection,re-energize:2,28.0986,0.8,False,
re-engag,re-engag,re-engag,,re-engag,re-engag,lemma_group,re-engaged;re-engaging,re-engaged;re-engaging,re-engaged;re-engaging,war_conflict,,engaged or involved in a conflict or battle,,engage;involved;participate,,,2,2,1,JournalEncounterSection,re-engaged:1;re-engaging:1,27.6931,1.0,False,
re-establish,re-establish,re-establish,,re-establish,re-establish,lemma_group,re-establish,,re-establish,law_oath_crime,,to establish again,,confirm;establish;settle,disrupt;interrupt;undermine,,2,2,1,JournalEncounterSection,re-establish:2,28.0986,0.9,False,
re-forg,re-forg,re-forg,,re-forg,re-forg,lemma_group,re-forged,re-forged,re-forged,forge_weapons_armor,,made again by forging,,crafting;forging;smithing,broken;damaged;ruined,,2,2,1,ItemSparse,re-forged:2,28.0986,0.8,False,
re-use,re-use,re-use,,re-use,re-use,lemma_group,re-use,,re-use,trade_crafting,,to use again,,employ;use;utilize,abandon;discard;waste,,2,2,1,ItemSparse,re-use:2,28.0986,0.7,True,low_confidence
remote-controll,remote-controll,remote-controll,,remote-controll,remote-controll,lemma_group,remote-controlled,remote-controlled,remote-controlled,goblin_engineering_alchemy,,controlled from a distance,,control;manipulate;operate,direct;hands-on;manual,,2,2,1,JournalEncounterSection,remote-controlled:2,28.0986,0.9,False,
rose-color,rose-color,rose-color,,rose-color,rose-color,lemma_group,rose-colored,rose-colored,rose-colored,nature_druid_emerald,,having a pinkish color,,color;hue;tint,bleak;drab;dull,,2,2,1,ItemSparse,rose-colored:2,28.0986,0.8,False,
rune-cover,rune-cover,rune-cover,,rune-cover,rune-cover,lemma_group,rune-covered,rune-covered,rune-covered,magic_artifacts_runes,,covered in runes,,glyphs;runes;symbols,bare;blank;empty,,2,2,1,ItemSparse,rune-covered:2,28.0986,0.9,False,
rune-etch,rune-etch,rune-etch,,rune-etch,rune-etch,lemma_group,rune-etched,rune-etched,rune-etched,magic_artifacts_runes,,having runes etched into it,,glyphs;runes;symbols,plain;simple;unadorned,,2,2,1,ItemSparse,rune-etched:2,28.0986,0.8,False,
salt-bak,salt-bak,salt-bak,,salt-bak,salt-bak,lemma_group,salt-baked,salt-baked,salt-baked,nature_druid_emerald,,baked in salt,,bake;cook;prepare,raw;uncooked;underdone,,2,2,1,ItemSparse,salt-baked:2,28.0986,0.7,True,low_confidence
sand-swept,sand-swept,sand-swept,,sand-swept,sand-swept,lemma_group,sand-swept,,sand-swept,nature_druid_emerald,,"covered, swept by sand or dust",,covered;swept,clean;clear,,2,2,2,ItemSparse;JournalEncounter,sand-swept:2,30.0986,0.7,True,low_confidence
self-preservation,self-preservation,self-preservation,,self-preservation,self-preservation,lemma_group,self-preservation,,self-preservation,emotion_morality,,"preservation, protection of oneself or one's own interests",,preservation;protection,altruism;self-sacrifice,,2,2,2,BroadcastText;ItemSparse,self-preservation:2,30.0986,0.8,False,
self-reflection,self-reflection,self-reflection,,self-reflection,self-reflection,lemma_group,self-reflection,,self-reflection,emotion_morality,,thinking about oneself,,contemplation;reflection;thought,distract;distraction;ignore,,2,2,1,JournalEncounterSection,self-reflection:2,28.0986,0.9,False,
sha-corrupt,sha-corrupt,sha-corrupt,,sha-corrupt,sha-corrupt,lemma_group,sha-corrupted,sha-corrupted,sha-corrupted,corruption_defilement_curse,,corrupted by the Sha,,corrupt;pollute;taint,clean;pure;untainted,,2,2,1,JournalEncounterSection,sha-corrupted:2,28.0986,0.8,False,
shao-tien,shao-tien,shao-tien,,shao-tien,shao-tien,lemma_group,shao-tien,,shao-tien,pandaria_mists_celestials,,related to the Shao-Tien people,,Shao-Tien;culture;people,alien;foreign;strange,,2,2,1,JournalEncounterSection,shao-tien:2,28.0986,0.7,True,low_confidence
short-liv,short-liv,short-liv,,short-liv,short-liv,lemma_group,short-lived,short-lived,short-lived,death_mourning,,living for a short time,,duration;life;lifespan,enduring;long-lived;prolonged,,2,2,1,BroadcastText,short-lived:2,28.0986,0.8,False,
sin-stain,sin-stain,sin-stain,,sin-stain,sin-stain,lemma_group,sin-stained,sin-stained,sin-stained,corruption_defilement_curse,,"tainted, stained by sin or evil",,stained;tainted,clean;pure,,2,2,2,JournalEncounter;JournalEncounterSection,sin-stained:2,30.0986,0.7,True,low_confidence
single-target,single-target,single-target,,single-target,single-target,lemma_group,single-target,,single-target,war_conflict,,targeting a single person or thing,,concentrate;focus;target,broad;general;multi-target,,2,2,1,JournalEncounterSection,single-target:2,28.0986,0.9,False,
slow-cook,slow-cook,slow-cook,,slow-cook,slow-cook,lemma_group,slow-cooked,slow-cooked,slow-cooked,trade_crafting,,cooked slowly over time,,consume;cook;prepare,hastily consumed;quickly cooked;rapidly prepared,,2,2,1,ItemSparse,slow-cooked:2,28.0986,0.7,True,low_confidence
slow-mov,slow-mov,slow-mov,,slow-mov,slow-mov,lemma_group,slow-moving,slow-moving,slow-moving,nature_druid_emerald,,"moving, progressing slowly or at a slow pace",,moving;slow,fast;swift,,2,2,2,ItemSparse;JournalEncounterSection,slow-moving:2,30.0986,0.8,False,
slow-roast,slow-roast,slow-roast,,slow-roast,slow-roast,lemma_group,slow-roasted,slow-roasted,slow-roasted,trade_crafting,,roasted slowly over time,,cook;prepare;roast,hastily consumed;quickly roasted;rapidly prepared,,2,2,1,ItemSparse,slow-roasted:2,28.0986,0.7,True,low_confidence
soot-cover,soot-cover,soot-cover,,soot-cover,soot-cover,lemma_group,soot-covered,soot-covered,soot-covered,ancient_ruins_memory,,covered in soot,,ash;smoke;soot,clean;spotless;unblemished,,2,2,1,ItemSparse,soot-covered:2,28.0986,0.8,False,
sorcerer-thane,sorcerer-thane,sorcerer-thane,,sorcerer-thane,sorcerer-thane,lemma_group,sorcerer-thane,,sorcerer-thane,nobility_titles_power,,a sorcerer who is also a noble,,noble;sorcerer;title,commoner;peasant;vassal,,2,2,1,JournalEncounter,sorcerer-thane:2,28.0986,0.9,False,
spell-cast,spell-cast,spell-cast,,spell-cast,spell-cast,lemma_group,spell-casting,spell-casting,spell-casting,magic_artifacts_runes,,casting spells,,incantation;magic;spells,mundane;non-magical;secular,,2,2,1,JournalEncounterSection,spell-casting:2,28.0986,0.8,False,
spell-weaver,spell-weaver,spell-weaver,,spell-weaver,spell-weaver,lemma_group,spell-weaver,,spell-weaver,magic_artifacts_runes,,"magician, sorcerer who weaves spells or magic",,magician;weaver,mundane;non-magical,,2,2,2,ItemSparse;JournalEncounter,spell-weaver:2,30.0986,0.7,True,low_confidence
star-shap,star-shap,star-shap,,star-shap,star-shap,lemma_group,star-shaped,star-shaped,star-shaped,nature_druid_emerald,,having a star-like shape,,appearance;form;shape,circular;oval;round,,2,2,1,ItemSparse,star-shaped:2,28.0986,0.7,True,low_confidence
state-of-the-art,state-of-the-art,state-of-the-art,,state-of-the-art,state-of-the-art,lemma_group,state-of-the-art,,state-of-the-art,titan_order_machinery,,"latest, most advanced technology or innovation",,advanced;innovative,obsolete;outdated,,2,2,2,ItemSparse;JournalEncounter,state-of-the-art:2,30.0986,0.8,False,
storm-bas,storm-bas,storm-bas,,storm-bas,storm-bas,lemma_group,storm-based,storm-based,storm-based,elements_primalists,,based on storms,,climate;storms;weather,calm;peaceful;serene,,2,2,1,JournalEncounterSection,storm-based:2,28.0986,0.8,False,
sun-bak,sun-bak,sun-bak,,sun-bak,sun-bak,lemma_group,sun-baked,sun-baked,sun-baked,nature_druid_emerald,,baked in the sun,,bake;cook;prepare,raw;uncooked;underdone,,2,2,1,ItemSparse,sun-baked:2,28.0986,0.7,True,low_confidence
sun-drench,sun-drench,sun-drench,,sun-drench,sun-drench,lemma_group,sun-drenched,sun-drenched,sun-drenched,nature_druid_emerald,,drenched in sunlight,,sun;sunlight;weather,overcast;shaded;shadowed,,2,2,1,ItemSparse,sun-drenched:2,28.0986,0.8,False,
super-charg,super-charg,super-charg,,super-charg,super-charg,lemma_group,super-charged,super-charged,super-charged,corruption_defilement_curse,,having a lot of energy or power,,charged;energized;powered,drained;exhausted;weakened,,2,2,2,ItemSparse;JournalEncounter,super-charged:2,30.0986,0.8,False,
temple-like,temple-like,temple-like,,temple-like,temple-like,lemma_group,temple-like,,temple-like,ritual_religion,,resembling a temple,,holy;sacred;sanctuary,profane;unholy,,2,2,1,ItemSparse,temple-like:2,28.0986,0.8,False,
thermo-accelerate,thermo-accelerate,thermo-accelerate,,thermo-accelerate,thermo-accelerate,lemma_group,thermo-accelerated,thermo-accelerated,thermo-accelerated,corruption_defilement_curse,,accelerated by heat or thermal energy,,disease;plague;spreader,inefficient;slow,,2,2,1,ItemSparse,thermo-accelerated:2,28.0986,0.9,False,
thick-wall,thick-wall,thick-wall,,thick-wall,thick-wall,lemma_group,thick-walled,thick-walled,thick-walled,forge_weapons_armor,,"having a thick, strong wall or defense",,container;crate;protection,thin;weak,,2,2,1,ItemSparse,thick-walled:2,28.0986,0.7,True,low_confidence
thirty-seven,thirty-seven,thirty-seven,,thirty-seven,thirty-seven,lemma_group,thirty-seven,,thirty-seven,law_oath_crime,,the number thirty-seven,,efficiency;percent;protection,inefficient;low,,2,2,1,BroadcastText,thirty-seven:2,28.0986,0.6,True,low_confidence
three-head,three-head,three-head,,three-head,three-head,lemma_group,three-headed,three-headed,three-headed,death_undead_crypt,,having three heads or multiple heads,,dragon;hydra;monster,one-headed;single-headed,,2,2,1,JournalEncounter,three-headed:2,28.0986,0.8,False,
tightly-seal,tightly-seal,tightly-seal,,tightly-seal,tightly-seal,lemma_group,tightly-sealed,tightly-sealed,tightly-sealed,forge_weapons_armor,,"completely closed or sealed, with no gaps",,container;crate;protection,loose;open,,2,2,1,ItemSparse,tightly-sealed:2,28.0986,0.7,True,low_confidence
tightly-wound,tightly-wound,tightly-wound,,tightly-wound,tightly-wound,lemma_group,tightly-wound,,tightly-wound,forge_weapons_armor,,"completely wrapped or wound, with no loose ends",,capture;snare;trap,loose;unwound,,2,2,1,ItemSparse,tightly-wound:2,28.0986,0.8,False,
time-displac,time-displac,time-displac,,time-displac,time-displac,lemma_group,time-displaced,time-displaced,time-displaced,shadowlands_soul_afterlife,,displaced or out of place in time,,portal;rift;travel,in-time;on-schedule,,2,2,1,JournalEncounterSection,time-displaced:2,28.0986,0.9,False,
time-twist,time-twist,time-twist,,time-twist,time-twist,lemma_group,time-twisted,time-twisted,time-twisted,shadowlands_soul_afterlife,,twisted or distorted in time,,fragment;shattered;timeways,unscathed;untwisted,,2,2,1,JournalEncounter,time-twisted:2,28.0986,0.8,False,
titan-craft,titan-craft,titan-craft,,titan-craft,titan-craft,lemma_group,titan-crafted,titan-crafted,titan-crafted,titan_order_machinery,,crafted or created by the Titans,,core;power-source;techno-magical,artisanal;human-made,,2,2,1,ItemSparse,titan-crafted:2,28.0986,0.9,False,
torn-heart,torn-heart,torn-heart,,torn-heart,torn-heart,lemma_group,torn-heart,,torn-heart,family_relationships,,having a heart that is torn or broken,,grief;pain;sorrow,intact;whole,,2,2,1,ItemSparse,torn-heart:2,28.0986,0.7,True,low_confidence
twice-bak,twice-bak,twice-bak,,twice-bak,twice-bak,lemma_group,twice-baked,twice-baked,twice-baked,trade_crafting,,"baked or cooked twice, for extra flavor or texture",,dish;potato;recipe,raw;single-baked,,2,2,1,ItemSparse,twice-baked:2,28.0986,0.8,False,
two-foot,two-foot,two-foot,,two-foot,two-foot,lemma_group,two-foot,,two-foot,war_conflict,,having two feet or being of average height,,draenei;fighter;soldier,one-footed;short,,2,2,1,BroadcastText,two-foot:2,28.0986,0.6,True,low_confidence
two-head,two-head,two-head,,two-head,two-head,lemma_group,two-head;two-headed,two-headed,two-head;two-headed,death_mourning,, creature with two heads,,creature;head,,,2,2,2,BroadcastText;JournalEncounter,two-head:1;two-headed:1,27.6931,1.0,False,
up-and-com,up-and-com,up-and-com,,up-and-com,up-and-com,lemma_group,up-and-coming,up-and-coming,up-and-coming,trade_crafting,,rising or becoming more popular,,hot spot;thrill-seeking;vacation,declining;downward,,2,2,1,ItemSparse,up-and-coming:2,28.0986,0.7,True,low_confidence
venom-craz,venom-craz,venom-craz,,venom-craz,venom-craz,lemma_group,venom-crazed,venom-crazed,venom-crazed,corruption_defilement_curse,,crazed or driven mad by venom,,gas;poison;toxic,healthy;sane,,2,2,1,JournalEncounterSection,venom-crazed:2,28.0986,0.8,False,
void-claim,void-claim,void-claim,,void-claim,void-claim,lemma_group,void-claimed,void-claimed,void-claimed,void_old_gods_cosmic_horror,,claimed or taken over by the Void,,health;restoration;space,safe;secure,,2,2,1,JournalEncounterSection,void-claimed:2,28.0986,0.9,False,
